"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"5842","Alcor Fund","new york","A global #Investment firm focused on Smart #Startups, Buyouts, #PrivateEquity Investments, Mergers & Acquisitions. We help in funding for all stage startups!","2020-06-03 09:01:29",160,595,9,"False","2020-08-08 13:00:01","40% of #investors believe amid #COVID19, user traction, #revenue growth &amp; #Competition are major hurdles emerging¡­ https://t.co/ccWrMx2bS3","['investors', 'COVID19', 'revenue', 'Competition']","Twitter Web App","False"
"5843","Carrie Hall","georgia","Americas Family Enterprise Leader @EYPrivate. I help entrepreneurial family enterprises sustain growth and competitive advantage across generations.","2013-06-04 18:15:44",3251,817,2509,"False","2020-08-08 13:00:01","NYC's announcement to again have outdoor curbside dining next year with or without the pandemic is just another exa¡­ https://t.co/SDwsemaoCA","","TweetDeck","False"
"5844","Chad Lochmiller","indiana","Associate Professor in Educational Leadership and Policy Studies at Indiana University. Views expressed are my own. Retweet does not equal endorsement.","2015-01-23 02:43:32",442,635,185,"False","2020-08-08 13:00:00","This seemed inevitable. The question now is whether the 15% reduction will be the only reduction schools face witho¡­ https://t.co/6y98AIOMUB","","Twitter for iPhone","False"
"5845","Dugan McBLM","pennsylvania","Screenwriter, Script Doctor..  Currently researching Sliders science to learn how to switch dimensions to get to the one where Black Lives already Matter.","2008-08-14 19:05:30",1310,1286,3310,"False","2020-08-08 12:59:52","The post office has 635,000 employees, is vital strategic infrastructure for the US, will be the deciding factor in¡­ https://t.co/ipegwYioZ4","","Twitter for Android","False"
"5846","Truth","maine","ANIMAL RIGHTS, HUMAN RIGHTS, ENVIRONMENTAL CONSERVATION, RADICAL HONESTY, EMOTIONAL INTELLIGENCE #TheResistance #FBR #VOTETHEMOUT #NurseTwitter #MedTwitter","2015-08-13 10:56:59",1898,3693,2736,"False","2020-08-08 12:59:38","@SenSchumer @NYGovCuomo @SenGillibrand air on the side of caution &amp; mandate distant learning. Schools not structura¡­ https://t.co/HybvZs1Y56","","Twitter for iPhone","False"
"5847","Chris Teutsch","california","Actor. Singer. Martial Artist. Jedi. Creator of Hustling4Happiness <U+0001F60E> Check the site out here:
https://t.co/lG5qOB75ia
Checkout the H4H Podcast <U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC>","2009-03-24 13:23:06",150,90,3221,"False","2020-08-08 12:59:25","Keep smiling <U+0001F60A>.

#blog #blogpost #blogger #podcast #motivation #motivational #motivationalquotes¡­ https://t.co/KeHiq9HHHx","['blog', 'blogpost', 'blogger', 'podcast', 'motivation', 'motivational', 'motivationalquotes']","Twitter for iPhone","False"
"5848","Darrell Clarke","pennsylvania","Philadelphia City Council President, also representing the 5th District. Working to make every neighborhood a Community of Choice.
https://t.co/iIM8JyFPgh","2012-02-09 16:15:42",14505,2115,14566,"False","2020-08-08 12:59:10","Today 8/8: @CherelleParker9 is guest-hosting in the @onwurd studio at 10am. 

Dr. @alastanford and I will be callin¡­ https://t.co/vdKOsBNfEd","","Twitter Web App","False"
"5849","CincyMama","ohio","I¡¯m an immunodeficient mom in OH. Educated in both Biological and Social Sciences. Can 2020 be over now?","2020-03-22 18:38:42",2,18,191,"False","2020-08-08 12:59:00","@GavinNewsom @Cleavon_MD This should be on every digital billboard, tv, radio station and politician¡¯s social media¡­ https://t.co/OWtLMemX68","","Twitter for iPhone","False"
"5850","Brotha Wolf","south carolina","Hi. My name's Will. #BlackLivesMatter #MJInnocent #graduate2020","2019-04-25 21:52:00",814,773,14030,"False","2020-08-08 12:58:03","""Together, we will get through this.""

The truth is we won't all get through this, b/c we're not working together.¡­ https://t.co/NgbFA2kC4u","","Twitter for Android","False"
"5851","TN Senate Democrats","tennessee","Fighting for regular people in the Tennessee General Assembly","2009-06-18 18:39:43",11863,2657,5174,"False","2020-08-08 12:57:25","Aug. 7: More than 80 students, seven staff members and a bus driver are in quarantine due to #COVID19 concerns afte¡­ https://t.co/LvNe60T9ri","['COVID19']","Twitter for iPhone","False"
"5852","Pam Hardwick","texas","<U+0001F30A> Let¡¯s BRING BACK DEMOCRACY! PLZ FOLLOW Me! Wisdom by Pam- ¡°A great leader uses critical thinking. A poor leader uses eenie, meenie, minee, mo.#Resist","2017-08-29 15:28:35",1962,2218,4930,"False","2020-08-08 12:56:18","Early release of offenders in federal prisons to stop #COVID19 spread is a farce -except if you know TRUMP. Texas i¡­ https://t.co/IG9NKPHUhV","['COVID19']","Twitter for iPhone","False"
"5853","Nicole D. Wigfall","new jersey","Public Relations - Gov't./Education | Now: @CenterCoopMedia Then: @EOCityHall | Proud @Rutgers_Newark Alumna, nerd <U+0001F3BC> <U+0001F39E> <U+2615>| @PRSA | @NABJ/@NYABJ | <U+0001F1FA><U+0001F1F2><U+0001F49C>","2017-09-23 20:33:25",22,216,776,"False","2020-08-08 12:55:57","HOW DARE @realDonaldTrump disrespect and lessen the pain of losing loved ones to #COVID19 by saying it's a hoax to¡­ https://t.co/JiyFeXFaYf","['COVID19']","Twitter for Android","False"
"5854","Hayver Support","georgia","During COVID-19, the Hayver Shield Platform Facilitates Safety Returning to Work and Commerce for Staff & Customers 

Together, We Can.","2017-04-20 20:00:21",1792,3935,96,"False","2020-08-08 12:55:22","Learn Six New Rules To Follow When #Marketing During The #COVID19 #Pandemic. #Hayver 

Thank you Top Rank Marketing¡­ https://t.co/yoT69oHFZ1","['Marketing', 'COVID19', 'Pandemic', 'Hayver']","Scoop.it","False"
"5855","Yaseen Hayajneh, PhD","connecticut","<U+200B>Associate Professor, Healthcare Policy and Operations Management. Coordinator of the MHA and MBA programs @WestConn","2009-08-04 03:21:30",607,485,187,"False","2020-08-08 12:54:33","This new study shows that many individuals with #covid19 remained asymptomatic for a prolonged period and that the¡­ https://t.co/ZBXMTICltD","['covid19']","Twitter Web App","False"
"5856","Scott Fallon","new jersey","Environment reporter on COVID-19 duty for @USATODAY Network New Jersey including @TheRecordNJ, @NorthJersey and more.","2011-12-11 17:40:28",3871,1906,15535,"True","2020-08-08 12:54:17","A @northjersey report this week showed how #COVID19<U+00A0>spread through the Paramus Veterans Home due to<U+00A0>lax infection c¡­ https://t.co/uRlqNbM9cf","['COVID19']","Twitter for iPhone","False"
"5857","Mr T 2","colorado","Small Government advocate, #copolitics, Big Government=corruption, #NRA, #2A, Conservative, My Tweets=my personal opinions, RT may not be endorsement","2012-11-09 20:27:45",18123,18176,106404,"False","2020-08-08 12:53:27","92.4% of the people who died in Colorado from February through August 2020 didn¡¯t die from #covid19. 
#covid19Colorado","['covid19', 'covid19Colorado']","Twitter for iPhone","False"
"5858","Onyinye Balogun MD","new york","Brst/Gyn Rad Onc @WeillCornell @nyphospital @nypbrooklyn | International updates in #RadOnc | #MedEd | #gyncsm | #bcsm |#globalhealth COI:https://t.co/KLYkybNFkp","2013-09-22 16:25:50",1711,1297,17068,"False","2020-08-08 12:51:16","#ASCO20 #COVID19 roundtable - @CliffordHudis makes excellent point that some at-home deaths likely due to cancer. I¡­ https://t.co/QZeI0DG59S","['ASCO20', 'COVID19']","Twitter for Android","False"
"5859","Mrs.H. #StayHome #WashYourHands <U+0001F499>","wisconsin","Mom,  Grandma, BSN ICU RN, Retired  <U+25BA>    #VOTEBLUE Every Election! #Resister 
I Follow Back","2011-09-16 18:06:18",6114,5245,45398,"False","2020-08-08 12:50:28","COVID Florida: 21-year-old recovers from mild #COVID19 ¡ª then he nearly died https://t.co/BbUceY39fM  
#COVID19RecoveryStory","['COVID19', 'COVID19RecoveryStory']","Twitter Web App","False"
"5860","Lisa Cordray","new york","Actress & Storyteller","2013-11-07 20:13:11",61,69,7045,"False","2020-08-08 12:50:07","#Despicable again.  @realDonaldTrump #DumpTrump #VoteBiden2020 #AmericaOrTrump #TrumpVirus #COVID19 https://t.co/QNDNRXxrfv","['Despicable', 'DumpTrump', 'VoteBiden2020', 'AmericaOrTrump', 'TrumpVirus', 'COVID19']","Twitter Web App","False"
"5861","Stephen","michigan","Last seen on Farmers Boulevard, headed east.","2015-11-24 15:13:50",1138,2543,28110,"False","2020-08-08 12:49:28","Before #COVID19 people were worried about black lung from vaping. Did everyone stop vaping during quarantine? What happened to that?","['COVID19']","Twitter for Android","False"
"5863","Martin Jones","massachusetts","I'm an accredited IBD Business Adviser and I help technology businesses to make money from their ideas. Engineer and physicist.  I try to be a rational thinker.","2010-12-18 13:08:47",527,1573,24976,"False","2020-08-08 12:48:47","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y¡­ https://t.co/Zy47NEvuoI","['COVID19']","Twitter for iPad","False"
"5865","CWC Mimi <U+0001F64B><U+0001F3FB><U+200D>¡â<U+FE0F><U+0001F4AA><U+0001F3FB><U+0001F499><U+26BE><U+FE0F><U+0001F30A><U+0001F940><U+0001F9DA><U+0001F3FB><U+0001F5FD><U+0001F494> <U+0001F64F><U+0001F3FB> #FBR","oklahoma","<U+2764><U+FE0F>Decency, #Kindness, #Justice & #Love! We need #Kindness more than ever! For He Knows His Plans For Me! #Constitution #Resist #FBR #FRT This #ResisterSister FB","2020-02-10 22:37:48",1774,2153,496,"False","2020-08-08 12:47:46","<U+2764><U+FE0F> To those who are worn out and rising up everyday to fight on with your loved one, and to those of you who are ri¡­ https://t.co/NrJEcRPNr2","","Twitter for iPhone","False"
"5866","Indiana Talks","indiana","We are Indiana¡¯s liberal media!","2012-11-30 17:55:05",5358,5755,627,"False","2020-08-08 12:47:25","SUBSCRIBE TODAY - Turning students into guinea pigs; The @GovHolcomb/ @realDonaldTrump #COVID19 Surge: A record day¡­ https://t.co/iZ1jxJXKkv","['COVID19']","Mailchimp","False"
"5867","Macie Anderson","tennessee","Mother of three boys. Keeping them alive is my full time job. #RN #Christian #Independent Sometimes I write.","2012-05-13 00:49:41",414,237,42422,"False","2020-08-08 12:46:40","So do protestors. <U+0001F612> #COVID19 https://t.co/cg2tpKEk5c","['COVID19']","Twitter for iPhone","False"
"5868","Susan Baumgartner <U+2764><U+FE0F><U+0001F30F><U+0001F30D><U+0001F30E>","wisconsin","2020: Growing with others #together using #technology and #nature. Everyone, even #BTS, has outside burdens- mine include #T1D.","2015-12-20 17:40:49",1760,2674,53386,"False","2020-08-08 12:46:38","In one of my dreams, LeBron James's school is/was so successful, billionaires get behind him &amp; he nurtures a wholel¡­ https://t.co/a4Rkw4wXDt","","Twitter for Android","False"
"5869","#StoicSupermensh","california","Over @PeebsY0 again. Only took twitter the better part of a year to admit i did nothing wrong... lol.","2017-09-19 12:32:17",530,3224,46232,"False","2020-08-08 12:46:17","Can we discuss what the #CDC knew and when? #COVID19

https://t.co/C3ij6t9R8V","['CDC', 'COVID19']","Twitter for Android","False"
"5870","ButWhy369","tennessee","<U+264A><U+FE0F>Artist, Autodidact, Philonoist. Faith in myself & my experiences. Everything else needs proof. Here to share my perspective & Hear others.","2019-03-21 03:14:15",281,1012,2789,"False","2020-08-08 12:46:02","This is not about the safety of the American people. 
It¡¯s about the money
it¡¯s always about the money
well &amp; weird¡­ https://t.co/5yOlbRtnlD","","Twitter for iPhone","False"
"5871","Ann Foundation","georgia","Guided by the belief that every child deserves an equal right to #Education, we provide online & on-the-ground literacy solutions to #Disadvantaged youth!","2009-07-21 02:11:18",567,795,864,"False","2020-08-08 12:45:12","It¡¯s so important to ensure that the world is aware of the impacts that #COVID19 is having on #education.

While we¡­ https://t.co/zzJMLMqOIC","['COVID19', 'education']","Twitter Web App","False"
"5872","NHS North East Essex","maryland","North East Essex Clinical Commissioning Group (CCG) is responsible for commissioning most health services for the people of Colchester and Tendring.","2011-01-11 11:18:49",2907,617,3979,"True","2020-08-08 12:45:05","If you¡¯ve had #Covid19 you may still have some physical symptoms. You may also have psychological symptoms, such as¡­ https://t.co/QxPWyAgv5w","['Covid19']","Hootsuite Inc.","False"
"5873","Paras¡èFlowers¡èEvents¡èohmy!","new hampshire","Paraprofessional¡îFloral Designer¡îEvent Planner¡îSand Cloud Ambassador¡îWannabe Author","2020-03-16 19:37:10",2,86,25,"False","2020-08-08 12:44:40","School board approved reopening plan has kids having 3 block classes of 90 minutes each with only 15 minutes of bre¡­ https://t.co/AuwuYrOchR","","Twitter for Android","False"
"5874","Lex","massachusetts","Beach bum, skier, whitewater.
#LifeIsGood #mlvyv #FOMO","2010-10-20 19:21:25",183,259,6438,"False","2020-08-08 12:42:35","Americans are so goddamn selfish and entitled and it's why we're still in this mess of #Covid19","['Covid19']","Twitter Web App","False"
"5875","Tracy Fisher","texas","Wife, mother, & Mimi. Fierce advocate for local public schools and authentic learning experiences! Inspired SB member... Tweets are my own.","2009-03-07 01:27:04",3022,2463,31864,"False","2020-08-08 12:42:32","Not only are they duplicative, Charters cost #Texas Taxpayers more! Charters enroll about 6 percent of Texas studen¡­ https://t.co/H7cfaLjRyR","['Texas']","Twitter for iPhone","False"
"5876","Therese Flanagan <U+0001F30A> <U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+270A>","illinois","I read; I write; I shoot photos. Chocolate is involved. There is also coffee and ale. #WarrenDem #TheResistance #BlueWave <U+0001F30A> #FreePress #BlackLivesMatter","2008-09-03 10:29:02",8253,8851,76380,"False","2020-08-08 12:42:14","@Acosta @JeffOstach ...or, #Trump does get it and he's following #Putin's orders to let #COVID19 rip through our co¡­ https://t.co/T4jstk0iiw","['Trump', 'Putin', 'COVID19']","Twitter Web App","False"
"5877","AmyInNorthEastTennessee","tennessee","Follower of Christ, lover of tea, books, science & politics, animals & people.Single mom.Mimi. GenX . Proud Lifelong Dem in a red state. Y¡¯all Means All <U+270C><U+0001F3FB>","2010-01-31 13:17:37",703,545,29761,"False","2020-08-08 12:42:13","I would not fly. Dr Fauci would not fly. This is one scientist and one study. We need more research before we risk¡­ https://t.co/xtAC4HYLgm","","Twitter for iPad","False"
"5878","R.Grossmann,MD, FACS","maine","INMIGRANTE/1st #GoogleGlass SURGEON/@ExponentialMed Fac/#TEDx/ https://t.co/YLuSU5T50o #VR #AR #AI #SpatialComputing @MagicLeap Advisor/ #AntiRacist","2010-08-13 16:13:25",11133,5381,27632,"False","2020-08-08 12:41:23","To school or Not To school? Not without Social Distancing, which would be nearly impossible! (and with smart school¡­ https://t.co/nuBaRfspQH","","Twitter for iPhone","False"
"5879","Sprout","california","Science educator, nature admirer, dog lover, with a healthy sense of humor. I also love Prodigal Son, on which I focus with my other account: @RikkiWilde.","2012-04-22 06:54:24",24,192,2475,"False","2020-08-08 12:41:23","#COVID©`19  #COVID19 
#covid2019 #CoronaCrisis
#CoronavirusPandemic 
#coronavirus #COVIDActNow #coronaupdate¡­ https://t.co/bTkZXIFVQ8","['COVID©`19', 'COVID19', 'covid2019', 'CoronaCrisis', 'CoronavirusPandemic', 'coronavirus', 'COVIDActNow', 'coronaupdate']","Twitter for iPhone","False"
"5880","Governor Mike DeWine","ohio","Official Twitter account of Governor Mike DeWine's Office.  Tweets by staff.","2009-01-09 23:40:52",379604,882,269,"True","2020-08-08 12:41:00","Free #COVID19 testing in Georgetown today from 9 a.m. until 3 p.m. No appointment necessary. Help us #SlowTheSpread¡­ https://t.co/M6IJnBZArV","['COVID19', 'SlowTheSpread']","Twitter Media Studio","False"
